1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Ready?,name,Train Type,,Speed,,,Track Compatibility,,,,,,,Track Geometry,,,,,,,,Station Geometry,,,,,Train Consists,,,Car Specs,,,,Capacity,,Financials,,,,,,,UI Info,,Train Categories,,,,,,,,,
Ready,name,trainType,MainTrack,maxSpeed,maxAcceleration,maxDeceleration,Automation,Electrification,Voltage,TrackGauge,LoadingGauge,CompatibleTracks,ExtraTracks,maxLateralAcceleration,canCrossRoads,maxSlopePercentage,minTurnRadius,TrainGapFillerLength,StationGapFillerLength,parallelTrackSpacing,trackClearance,minStationTurnRadius,stopTimeSeconds,minStationLength,maxStationLength,maxSpeedLocalStation,minCars,maxCars,carsPerCarSet,capacityPerCar,carLength,trainWidth,carCost,MinCapacity,MaxCapacity,baseTrackCost,baseStationCost,scissorsCrossoverCost,Old,trainOperationalCostPerHour,carOperationalCostPerHour,Multipliers,desc,color,Manufacturer,Cities,Nation,Cont,Generic,Cities2,Nation2,Author,mainTrackID,trainType2
TRUE,M5 (AMS),Metro,DC 750V (GoA4 | TRU | AAR),25.0,1.20,1.20,"GoA4, GoA3, GoA2, GoA1",tr-under,Modern DC,Standard,U.S. Passenger Standard,std_mdc-4_tru_aar,,1.00,FALSE,5.5,75,0.00,0.00,2.52,1.21,1900,32,120,135,18.0,6,6,6,160,19.37,3.00,1635751,960,960,56925,82500000,18750000,FALSE,400,40.0,4.68|2.08|1.04|0.30|0.82,The Alstom Metropolis is a series of metro EMUs in service across the world since 1993. The M5 is a variant produced for the Amsterdam Metro.,#0092D4,Alstom,AMS,NL,Western Europe,FALSE,Amsterdam,Netherlands,DanielD1909,std_mdc-4_tru_aar,Automated Metro
TRUE,S/300 (ROM),Metro,DC 1.5kV (GoA2 | CAT | RER),25.0,1.10,1.10,"GoA2, GoA1",catenary,High Voltage DC,Standard,"Metro Wide, RER Narrow, London S Stock","std_hv-1_cat_rer, std_hv-2_cat_rer",,1.00,FALSE,5.5,75,0.00,0.00,2.32,1.11,1600,35,120,120,14.0,6,6,6,202,18.13,2.83,1500000,1212,1212,42500,75000000,12750000,FALSE,475,47.5,3.76|1.67|0.84|0.30|0.79,The S/300 is a metro EMU built by CAF for the Rome Metro's Lines A and B that has been in service since 2005. Cost is an estimate.,#F36C21,CAF,ROM,IT,Southern Europe,FALSE,Rome,Italy,DanielD1909,std_hv-2_cat_rer,Metro
TRUE,Hitachi Rome,Metro,DC 1.5kV (GoA2 | CAT | RER),22.2,1.30,1.30,"GoA2, GoA1",catenary,High Voltage DC,Standard,"RER Narrow, London S Stock","std_hv-1_cat_rer, std_hv-2_cat_rer",,1.00,FALSE,5.5,75,0.00,0.00,2.32,1.11,1600,35,120,120,14.0,6,6,6,201,17.67,2.85,1842676,1204,1204,42500,75000000,12750000,FALSE,475,47.5,3.76|1.67|0.84|0.30|0.79,This is an unnamed series of trains built by Hitachi for the Rome Metro Line B that will enter service in 2026. Acceleration is guesstimated.,#0071BB,CAF,ROM,IT,Southern Europe,FALSE,Rome,Italy,DanielD1909,std_hv-2_cat_rer,Metro
TRUE,Seattle Series 1,LRT,DC 1.5kV (GoA1 | CAT | MS),24.7,1.34,1.34,"GoA1, GoA0",catenary,High Voltage DC,Standard,Metro Standard,"std_hv-0_cat_ms, std_hv-1_cat_ms",,1.20,TRUE,8.0,25,0.00,0.00,2.12,1.01,500,36,120,140,6.7,3,12,3,84,9.65,2.65,965200,252,1008,42500,63750000,12750000,FALSE,200,20.0,3.50|1.55|0.78|0.30|0.77,The Series 1 is an articulated low-floor light-rail vehicle built by Kinki Sharyo that has been in service in Seattle since 2009. Cost is an estimate.,#3DAE2B,Kinki Sharyo,SEA,US,North America,FALSE,Seattle,United States of America,DanielD1909,std_hv-1_cat_ms,LRT
TRUE,Generation 2 (ATH),Metro,DC 1.5kV (GoA1 | CAT | RER),33.3,1.00,1.10,GoA1,"tr-above, catenary","Modern DC, High Voltage DC",Standard,"Metro Wide, RER Narrow","std_mdc-1_cat_mw, std_hv-1_cat_rer, std_mdc-1_tra_rer",,1.00,FALSE,5.5,75,0.00,0.00,2.32,1.11,1600,42,120,150,13.0,3,6,3,171,17.67,2.80,1500000,513,1026,42500,63750000,12750000,FALSE,500,50.0,3.76|1.67|0.84|0.30|0.79,"The 2nd Generation of Athens lines 2 and 3 rolling stock is a heavy metro dual-mode EMU built by Hyundai, Mitsubishi, and Knorr-Bremse that entered service in 2003. Cost is a guesstimate.",#DA291C,"Hyundai,Mitsubishi,Knorr-Bremse",ATH,GR,Southern Europe,FALSE,Athens,Greece,DanielD1909,std_hv-1_cat_rer,Metro
TRUE,Generation 3 (ATH),Metro,DC 750V (GoA1 | TRA | RER),22.2,1.10,1.10,GoA1,tr-above,Modern DC,Standard,"Metro Wide, RER Narrow",std_mdc-1_tra_rer,,1.00,FALSE,5.5,75,0.00,0.00,2.32,1.11,1600,42,120,150,13.0,3,6,3,172,17.67,2.80,1715133,516,1032,50000,63750000,15000000,FALSE,500,50.0,4.42|1.97|0.98|0.30|0.79,The 3rd Generation of Athens lines 2 and 3 rolling stock is a heavy metro EMU built by Siemens and Hyundai that entered service in 2014.,#10069F,"Hyundai,Siemens",ATH,GR,Southern Europe,FALSE,Athens,Greece,DanielD1909,std_mdc-1_tra_rer,Metro
TRUE,AM5-M2,Metro,DC 825V (GoA2 | TRU | MW),19.4,1.13,1.13,"GoA2, GoA1",tr-under,Ukranian Voltage,Standard,"Barcelona Metro, Metro Wide, RER Narrow","std_ukr-1_tru_mw, std_ukr-2_tru_mw",,1.00,FALSE,5.5,100,0.00,0.00,2.27,1.08,2000,35,120,125,14.0,5,5,5,204,20.03,2.78,1427433,1020,1020,49500,75000000,15000000,FALSE,475,47.5,4.31|1.91|0.96|0.30|0.79,The Alstom Metropolis is a series of metro EMUs in service across the world since 1993. The AM5-M2 is a heavy metro variant built for the Budapest Metro's M2 that entered service in 2012.,#E41F18,Alstom,BUD,HU,Eastern Europe,FALSE,Budapest,Hungary,DanielD1909,std_ukr-2_tru_mw,Metro
TRUE,BHEV MX,Commuter,DC 1.2kV (GoA1 | CAT | REM),22.2,0.62,1.30,"GoA1, GoA0",catenary,Spanish Voltage,Standard,"RER Narrow, London S Stock, REM","std_sv-1_cat_rem, std_sv-0_cat_rem",,0.80,TRUE,2.0,75,0.00,0.00,2.42,1.16,1600,90,120,181,15.0,3,6,3,121,17.81,2.88,1000000,363,726,42500,63750000,12750000,TRUE,840,84.0,3.89|1.73|0.86|0.30|0.81,The BHEV MX (and MXA) are commuter rail EMUs in service since the 70s in Budapest. They were made by East German manufacturer LEW Hennigsdorf. Cost is a guesstimate.,#1E1E1E,LEW Hennigsdorf,BUD,HU,Eastern Europe,FALSE,Budapest,Hungary,DanielD1909,std_sv-1_cat_rem,Commuter
TRUE,9000 Series (Lima),Metro,DC 1.5kV (GoA4 | CAT | BM),25.0,1.30,1.30,GoA4,catenary,High Voltage DC,Standard,Barcelona Metro,std_hv-4_cat_bm,,1.00,FALSE,5.5,75,0.00,0.00,2.22,1.06,1500,32,120,125,18.0,6,6,6,200,17.00,2.71,1881114,1200,1200,48875,82500000,15937500,FALSE,400,40.0,3.63|1.61|0.81|0.30|0.78,The Alstom Metropolis is a series of metro EMUs in service across the world since 1993. The Series 9000 is a heavy metro variant built for the Lima Metro that entered service in 2016. Acceleration is guesstimated.,#47AA42,Alstom,LIM,PE,South America,FALSE,Lima,Peru,DanielD1909,std_hv-4_cat_bm,Automated Metro
TRUE,GT8-100C/2S,LRT,DC 750V (GoA1 | CAT | MS),25.0,0.85,1.60,"GoA1, GoA0",catenary,"Modern DC, Central European AC",Standard,Metro Standard,"std_mdc-0_cat_ms, std_mdc-1_cat_ms, std_ceac-1_cat_ms, std_ceac-0_cat_ms",,1.20,TRUE,8.0,50,0.00,0.00,2.12,1.01,700,36,120,130,6.7,3,9,3,70,12.20,2.65,1000000,210,630,42500,63750000,12750000,TRUE,280,28.0,3.50|1.55|0.78|0.30|0.77,The GT8-100C/2S is an articulated LRV built by DUEWAG and ABB for the the Karlsruhe Light Rail that entered service in the early 1990s.,#00A99D,"Duewag,ABB",FKB,DE,Central Europe,FALSE,Karlsruhe,Germany,DanielD1909,std_mdc-1_cat_ms,LRT
TRUE,GT8-100D/2S-M,LRT,AC 15-16.6 (GoA1 | CAT | MS),25.0,1.00,1.60,"GoA1, GoA0",catenary,"Modern DC, Central European AC",Standard,Metro Standard,"std_mdc-0_cat_ms, std_mdc-1_cat_ms, std_ceac-1_cat_ms, std_ceac-0_cat_ms",,1.20,TRUE,8.0,50,0.00,0.00,2.12,1.01,800,36,120,130,6.7,3,9,3,74,12.54,2.65,1015801,222,666,42500,63750000,12750000,TRUE,280,28.0,3.50|1.55|0.78|0.30|0.77,The GT8-100D/2S-M is an articulated LRV built by DUEWAG and Siemens based off of the 100C/2S for the the Karlsruhe Light Rail that entered service in the late 90s/early 2000s.,#9E184D,"Duewag,Alstom",FKB,DE,Central Europe,FALSE,Karlsruhe,Germany,DanielD1909,std_ceac-1_cat_ms,LRT
TRUE,N Sets (NSW),Diesel Commuter,Diesel (GoA1 | NON | AAR),40.3,0.70,0.90,"GoA1, GoA0",none,None,Standard,"London S Stock, REM, U.S. Passenger Standard","std_cdc-1_tra_aar, std_non-1_non_aar, std_non-0_non_aar, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_cdc-1_fr_lss, std_mdc-1_tra_aar, std_cdc-1_tru_aar, std_sv-1_cat_rem, std_sv-0_cat_rem, std_ceac-1_cat_aar, std_ceac-0_cat_aar, std_sv-1_trs_aar, std_sv-0_trs_aar",,0.75,TRUE,1.0,150,0.05,0.00,2.52,1.21,1600,90,120,125,15.0,2,4,2,100,25.25,2.92,940594,200,400,37500,63750000,7500000,TRUE,1120,112.0,3.55|1.58|0.79|0.30|0.82,The N sets / Endeavours are commuter rail DMUs built for Sydney Trains by ABB that entered service in 1994. Acceleration and cost are guesstimates. Capacity is slightly increased due to game limits.,#008846,ABB,SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_non-1_non_aar,Diesel Commuter
TRUE,J Sets (NSW),Diesel Commuter,Diesel (GoA1 | NON | AAR),40.3,0.70,0.90,"GoA1, GoA0",none,None,Standard,"REM, U.S. Passenger Standard","std_cdc-1_tra_aar, std_non-1_non_aar, std_non-0_non_aar, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_mdc-1_tra_aar, std_cdc-1_tru_aar, std_sv-1_cat_rem, std_sv-0_cat_rem, std_ceac-1_cat_aar, std_ceac-0_cat_aar, std_sv-1_trs_aar, std_sv-0_trs_aar",,0.75,TRUE,1.0,150,0.05,0.00,2.52,1.21,1600,90,120,180,15.0,2,4,2,100,25.25,2.93,1857756,200,400,37500,63750000,7500000,FALSE,800,80.0,3.55|1.58|0.79|0.30|0.82,The J sets / Hunters are commuter rail DMUs built for Sydney Trains by UGL Rail that entered service in 2006. Acceleration and cost are guesstimates. Capacity is increased due to game limits.,#833134,UGL Rail,SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_non-1_non_aar,Diesel Commuter
TRUE,Meneghino,Metro,DC 1.5kV (GoA2 | CAT | RER),25.0,1.10,1.20,"GoA2, GoA1","catenary, four-rail","High Voltage DC, Modern DC",Standard,"RER Narrow, London S Stock","std_hv-1_cat_rer, std_hv-2_cat_rer, std_mdc-2_fr_rer, std_mdc-1_fr_rer",,1.00,FALSE,5.5,75,0.00,0.00,2.32,1.11,1600,35,120,120,14.0,3,6,3,209,17.58,2.85,1410835,628,1256,42500,75000000,12750000,FALSE,475,47.5,3.76|1.67|0.84|0.30|0.79,The Meneghino is a metro EMU built by AnsaldoBreda for the Milan Metro's manual lines that entered service in 2009. Meneghino derives from the acronym MNG (Metro New Generation). Meneghino is the name of the typical mask of the Milanese carnival. Acceleration and cost is a guessimate.,#EE2E24,AnsaldoBreda,MIL,IT,Southern Europe,FALSE,Milan,Italy,DanielD1909,std_hv-2_cat_rer,Metro
TRUE,Leonardo,Metro,DC 750V (GoA2 | FR | RER),25.0,1.10,1.20,"GoA2, GoA1","catenary, four-rail","High Voltage DC, Modern DC",Standard,"RER Narrow, London S Stock","std_hv-1_cat_rer, std_hv-2_cat_rer, std_mdc-2_fr_rer, std_mdc-1_fr_rer",,1.00,FALSE,5.5,75,0.00,0.00,2.32,1.11,1600,35,120,120,14.0,6,6,6,205,17.82,2.85,1363807,1232,1232,57500,75000000,16500000,FALSE,475,47.5,5.09|2.26|1.13|0.30|0.79,"The Leonardo is a metro EMU built by AnsaldoBreda for the Milan Metro's manual lines that entered service in 2009. Leonardo is likely inspired by AnsaldoBreda's parent company at the time, Leonardo SpA. Acceleration and cost is a guessimate.",#5D9732,AnsaldoBreda,MIL,IT,Southern Europe,FALSE,Milan,Italy,DanielD1909,std_mdc-2_fr_rer,Metro
TRUE,CTA 5000 Series,Metro,DC 600V (GoA1 | TRA | RER),24.6,1.25,1.25,GoA1,tr-above,Classical DC,Standard,"RER Narrow, London S Stock",std_cdc-1_tra_rer,,1.00,FALSE,5.5,50,0.00,0.00,2.32,1.11,1100,42,140,130,13.0,4,8,2,123,14.63,2.84,1232022,492,984,50000,63750000,15000000,FALSE,500,50.0,4.42|1.97|0.98|0.30|0.79,The 5000 series is a subway EMU built by Bombardier for the Chicago L that entered service in 2011.,#009DDC,Bombardier,CHI,US,North America,FALSE,Chicago,United States of America,DanielD1909,std_cdc-1_tra_rer,Metro
TRUE,CTA 3200 Series,Metro,DC 600V (GoA1 | TRA | RER),24.6,1.43,1.43,GoA1,tr-above,Classical DC,Standard,"RER Narrow, London S Stock",std_cdc-1_tra_rer,,1.00,FALSE,5.5,50,0.00,0.00,2.32,1.11,1100,42,140,130,13.0,4,8,2,108,14.63,2.84,1000000,432,864,50000,63750000,15000000,FALSE,500,50.0,4.42|1.97|0.98|0.30|0.79,The 3200 series is a subway EMU built by Morrison-Knudsen and Mafersa for the Chicago L that entered service in 1992.,#F06EA9,"Morrison-Knudsen, Mafersa",CHI,US,North America,FALSE,Chicago,United States of America,DanielD1909,std_cdc-1_tra_rer,Metro
TRUE,1992 Stock (LDN),Metro,DC 600V (GoA2 | FR | MS),27.8,1.30,1.15,"GoA2, GoA1",four-rail,Classical DC,Standard,Metro Standard,"std_cdc-2_fr_ms, std_cdc-1_fr_ms",,1.00,FALSE,5.5,75,0.00,0.00,2.12,1.01,1300,35,140,150,14.0,4,8,4,129,16.25,2.62,2000000,516,1032,57500,75000000,16500000,FALSE,475,47.5,4.73|2.10|1.05|0.30|0.77,"1992 Stock is a subway EMU built by BREL and ABB for London's Deep Tube that entered service on the Central Line, and is now also used on the Waterloo & City Line. Waterloo & City Line sets were refurbrished in 2006, while Central were in 2019. Cost is an estimate.",#E02525,"BREL, ABB",LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-2_fr_ms,Metro
TRUE,1996 Stock (LDN),Metro,DC 600V (GoA2 | FR | MS),27.8,1.30,1.15,"GoA2, GoA1",four-rail,Classical DC,Standard,Metro Standard,"std_cdc-2_fr_ms, std_cdc-1_fr_ms",,1.00,FALSE,5.5,75,0.00,0.00,2.12,1.01,1600,35,140,150,14.0,7,7,7,125,17.77,2.63,2271591,875,875,57500,75000000,16500000,FALSE,475,47.5,4.73|2.10|1.05|0.30|0.77,1996 Stock is a subway EMU built by Alstom for London's Deep Tube that entered service on the Jubilee Line.,#7B848B,Alstom,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-2_fr_ms,Metro
TRUE,2009 Stock (LDN),Metro,DC 600V (GoA2 | FR | MS),22.2,1.30,1.15,"GoA2, GoA1",four-rail,Classical DC,Standard,Metro Standard,"std_cdc-2_fr_ms, std_cdc-1_fr_ms",,1.00,FALSE,5.5,75,0.00,0.00,2.12,1.01,1400,35,140,150,14.0,4,8,4,141,16.66,2.62,2628038,564,1128,57500,75000000,16500000,FALSE,475,47.5,4.73|2.10|1.05|0.30|0.77,2009 Stock is a subway EMU built by Bombardier for London's Deep Tube that entered service on the Victoria Line.,#0C9FDC,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-2_fr_ms,Metro
TRUE,S Stock (LDN),Metro,DC 600V (GoA2 | FR | LSS),27.8,1.30,1.15,"GoA2, GoA1",four-rail,Classical DC,Standard,"London S Stock, REM","std_cdc-1_fr_lss, std_cdc-2_fr_lss",,1.00,FALSE,5.5,75,0.00,0.00,2.37,1.13,1400,35,140,150,14.0,7,8,1,177,16.74,2.92,1408613,1239,1416,57500,75000000,16500000,FALSE,475,47.5,5.18|2.30|1.15|0.30|0.80,"S Stock is a subway EMU built by Bombardier for London's Subsurface Tube, that comes in either 7 or 8 car sets. S8s operate on the Metropolitan line, while S7s are on the Circle, District, and Hammersmith & City Lines.",#FECE08,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-2_fr_lss,Metro
TRUE,NST (TOR),Metro,Toronto DC 600V (GoA1 | TRU | UIC),25.0,1.10,1.35,"GoA2, GoA1",tr-under,Classical DC,Toronto,UIC / ERA Standard,"tor_cdc-2_tru_uic, tor_cdc-1_tru_uic",,1.00,FALSE,5.5,100,0.00,0.00,2.62,1.26,2200,42,140,150,13.0,6,6,6,217,21.00,3.15,3917161,1300,1300,54450,63750000,15000000,FALSE,500,50.0,4.84|2.15|1.08|0.30|0.83,The Alstom Metropolis is a series of metro EMUs in service across the world since 1993. The NST is a heavy metro variant built for the Toronto Subway that was orded in January 2026. Many numbers are guesstimates since the train doesn't really exist fully yet.,#C9251E,Alstom,TOR,CA,North America,FALSE,Toronto,Canada,DanielD1909,tor_cdc-1_tru_uic,Metro
TRUE,Flexity Freedom-5,LRT,DC 750V (GoA1 | CAT | MS),22.2,1.34,1.10,"GoA1, GoA0",catenary,Modern DC,Standard,Metro Standard,"std_mdc-0_cat_ms, std_mdc-1_cat_ms",,1.20,TRUE,8.0,25,0.00,0.00,2.12,1.01,200,36,140,135,6.7,5,20,5,50,6.16,2.65,605260,250,1000,42500,63750000,12750000,FALSE,200,20.0,3.50|1.55|0.78|0.30|0.77,The Flexity Freedom is a family of articulated low-floor light-rail vehicles built by Bombardier/Alstom that have been in service in Canada since 2019. This is the 5 segment version.,#8A999A,Bombardier,"TOR, YKF","CA, CA","North America, North America",FALSE,"Toronto, Waterloo (CA)","Canada, Canada",DanielD1909,std_mdc-1_cat_ms,LRT
TRUE,BR Class 777,Commuter,DC 600V (GoA1 | TRA | MW),33.3,1.10,1.10,"GoA1, GoA0","tr-above, catenary","Classical DC, International AC",Standard,"Metro Wide, RER Narrow, London S Stock","std_cdc-1_tra_rer, std_iac-1_cat_mw, std_iac-0_cat_mw, std_cdc-1_tra_mw, std_cdc-0_tra_mw, std_iac-0_cat_rer, std_iac-1_cat_rer",,0.80,TRUE,2.0,75,0.00,0.00,2.27,1.08,1300,90,140,150,15.0,4,8,4,123,16.25,2.82,2913753,492,984,50000,63750000,15000000,FALSE,600,60.0,4.35|1.93|0.97|0.30|0.79,The METRO (BR 777) is a commuter rail EMU built by Stadler as part of their METRO family for MerseyRail that entered service in 2023.,#FFF200,Stadler,LIV,UK,Europe,FALSE,Liverpool,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,A650 (LA),Metro,DC 750V (GoA1 | TRA | AAR),30.6,1.34,1.00,"GoA2, GoA1",tr-above,Modern DC,Standard,"U.S. Passenger Standard, DC Metro","std_mdc-2_tra_dc, std_mdc-1_tra_dc, std_mdc-2_tra_aar, std_mdc-1_tra_aar",,1.00,FALSE,5.5,125,0.00,0.00,2.52,1.21,2600,42,140,150,13.0,2,6,2,150,22.68,3.05,3239189,300,900,50000,63750000,15000000,TRUE,700,70.0,4.73|2.10|1.05|0.30|0.82,The A650 is a subway EMU built by Breda/AnsaldoBreda for the LA Metro's heavy rail lines that entered service in 1993.,#c9141b,Kinki Sharyo,LA,US,North America,FALSE,Los Angeles,United States of America,DanielD1909,std_mdc-1_tra_aar,Metro
TRUE,BR Class 158/159,Diesel Commuter,Diesel (GoA1 | NON | MW),26.9,0.50,0.60,"GoA1, GoA0",none,None,Standard,"Barcelona Metro, Metro Wide","std_mdc-1_cat_bm, std_mdc-0_cat_bm, std_iac-1_cat_mw, std_iac-0_cat_mw, std_cdc-1_tra_mw, std_cdc-0_tra_mw, std_mdc-1_cat_mw, std_non-1_non_mw, std_non-0_non_mw, std_cdc-1_tru_mw, std_cdc-1_trucat_mw, std_sv-1_cat_bm, std_hv-1_cat_bm, std_ukr-1_tru_mw, std_mdc-1_tru_mw",,0.75,TRUE,1.0,100,0.05,0.00,2.27,1.08,1000,90,140,150,15.0,3,6,1,67,19.93,2.70,1581028,201,402,37500,63750000,7500000,TRUE,1120,112.0,3.26|1.45|0.73|0.30|0.79,The Sprinter Express (BR 158/159) is a commuter rail DMU built by BREL that entered service in 1984. Capacity is artificially higher due to game processing requirements.,#EE1D23,BREL,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_non-1_non_mw,Diesel Commuter
TRUE,Silverliner V,Commuter,AC 25-Grid (GoA1 | CAT | LIRR),44.4,1.34,1.12,"GoA1, GoA0",catenary,"International AC, Pennsylvania AC, New Haven Line AC",Standard,LIRR / Metro North,"std_iac-1_cat_lirr, std_iac-0_cat_lirr",,0.80,TRUE,2.0,150,0.00,0.00,2.72,1.31,3300,90,140,150,15.0,2,5,1,120,25.60,3.20,2283333,240,600,42500,63750000,12750000,FALSE,600,60.0,4.29|1.91|0.95|0.30|0.85,The Silverliner V is an EMU built by Hyundai Rotem for SEPTA Regional Rail that entered service in 2010.,#4C748C,Hyundai,"PHI, DEN","US, US","North America, North America",FALSE,"Philadelphia, Denver","United States of America, United States of America",DanielD1909,std_iac-1_cat_lirr,Commuter
TRUE,RL Series 4 (BOS),Metro,DC 600V (GoA1 | TRU | AAR),28.2,1.23,1.23,GoA1,tr-under,Classical DC,Standard,"U.S. Passenger Standard, DC Metro","std_cdc-1_tru_dc, std_cdc-1_tru_aar",,1.00,FALSE,5.5,100,0.00,0.00,2.52,1.21,2300,42,140,150,13.0,4,6,2,281,21.28,3.05,1996479,1124,1686,49500,63750000,15000000,FALSE,500,50.0,4.68|2.08|1.04|0.30|0.82,The 4th Series of rolling stock for the MBTA Red Line is a subway EMU built by CRRC. Acceleration is guessimated.,#DA291C,CRRC,BOS,US,North America,FALSE,Boston,United States of America,DanielD1909,std_cdc-1_tru_aar,Metro
TRUE,OL Series 14 (BOS),Metro,DC 600V (GoA1 | TRU | AAR),28.2,1.23,1.23,GoA1,tr-under,Classical DC,Standard,"Metro Wide, RER Narrow, London S Stock","std_cdc-1_tru_mw, std_cdc-1_tru_aar",,1.00,FALSE,5.5,75,0.00,0.00,2.52,1.21,2000,42,140,150,13.0,4,6,2,242,19.80,2.82,1996479,967,1450,49500,63750000,15000000,FALSE,500,50.0,4.68|2.08|1.04|0.30|0.82,The 14th Series of rolling stock for the MBTA Orange Line is an EMU built by CRRC. Acceleration and capacity is guessimated.,#ED8B00,CRRC,BOS,US,North America,FALSE,Boston,United States of America,DanielD1909,std_cdc-1_tru_aar,Metro
TRUE,GTW 2/6 (SF),Diesel LRT,Diesel (GoA1 | NON | AAR),33.5,1.00,1.00,"GoA1, GoA0",none,None,Standard,"REM, U.S. Passenger Standard","std_cdc-1_tra_aar, std_non-1_non_aar, std_non-0_non_aar, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_mdc-1_tra_aar, std_cdc-1_tru_aar, std_sv-1_cat_rem, std_sv-0_cat_rem, std_ceac-1_cat_aar, std_ceac-0_cat_aar, std_sv-1_trs_aar, std_sv-0_trs_aar",,0.80,TRUE,6.0,100,0.05,0.00,2.52,1.21,1000,48,140,140,6.7,2,6,2,100,20.45,2.95,3000000,200,600,37500,63750000,7500000,FALSE,300,30.0,3.55|1.58|0.79|0.30|0.82,This is a variant of the Stadler GTW 2/6 which is one of the rare and bizarre Diesel Light Rail Vehicles and is in service in Austin and San Francisco.,#FFE800,Stadler,"SF, DFW","US, US","North America, North America",FALSE,"San Francisco, Dallas","United States of America, United States of America",DanielD1909,std_non-1_non_aar,Diesel LRT
TRUE,F Series (BER),Metro,DC 750V (GoA1 | TRU | MS),20.0,1.50,1.20,GoA1,tr-under,Modern DC,Standard,Metro Standard,std_mdc-1_tru_ms,,1.00,FALSE,5.5,75,0.00,0.00,2.12,1.01,1300,42,140,150,13.0,2,8,2,165,16.05,2.65,1000000,330,1320,49500,63750000,15000000,TRUE,700,70.0,4.07|1.81|0.90|0.30|0.77,The Series F is a large-profile series of EMU used by the Berlin U-Bahn manufacturered by a variety of German corporations from 1973 to 1994. This is based on the later F84-92 models. Their acceleration is very high. Cost is an estimate.,#224F86,"ABB,ADtranz,AEG,Orenstein & Koppel,Siemens,Waggon Union",BER,DE,Central Europe,FALSE,Berlin,Germany,DanielD1909,std_mdc-1_tru_ms,Metro
TRUE,J Series (BER),Metro,DC 750V (GoA1 | TRU | MS),19.4,1.00,1.20,GoA1,tr-under,Modern DC,Standard,Metro Standard,std_mdc-1_tru_ms,,1.00,FALSE,5.5,75,0.00,0.00,2.12,1.01,1300,42,140,150,13.0,2,8,2,160,16.05,2.65,2257336,320,1279,49500,63750000,15000000,FALSE,500,50.0,4.07|1.81|0.90|0.30|0.77,The Series J is a large-profile type of EMU used by the Berlin U-Bahn manufacturered by Stadler. They entered service in 2025.,#009BD5,Stadler,BER,DE,Central Europe,FALSE,Berlin,Germany,DanielD1909,std_mdc-1_tru_ms,Metro
TRUE,AnsaldoBreda DM-7,Metro,DC 1.5kV (GoA4 | CAT | BM),25.0,1.30,1.30,GoA4,"tr-under, tr-above, catenary","Modern DC, High Voltage DC",Standard,Barcelona Metro,"std_hv-4_cat_bm, std_hv-4_tru_bm",,1.00,FALSE,5.5,75,0.00,0.00,2.22,1.06,1600,32,140,150,18.0,5,7,1,212,17.82,2.71,1984127,1059,1483,48875,82500000,15937500,FALSE,400,40.0,3.63|1.61|0.81|0.30|0.78,The Hitachi Rail Italy Driverless Metro (formerly AnsaldoBreda) is a fully autonomous EMU family used across the globe. This specific model is based on those used by Lima's Metro since 2017.,#FFB81C,"AnsaldoBreda,Hitachi",LIM,PE,South America,FALSE,Lima,Peru,DanielD1909,std_hv-4_cat_bm,Automated Metro
TRUE,MP 14 CA (PAR),Rubber Metro,Rubber DC 750V (GoA4 | FR | TFF),22.2,1.35,1.35,GoA4,four-rail,Modern DC,Rubber,2.45 m,rub_mdc-4_fr_tff,,1.50,FALSE,12.0,50,0.00,0.00,1.92,0.91,1100,32,140,135,18.0,6,8,2,141,15.00,2.45,1870767,846,1128,33063,82500000,20625000,FALSE,500,50.0,4.37|1.94|0.97|0.30|0.74,The MP 14 CA is an automated rubber-wheeled subway EMU produced by Alstom for the Paris Metro based on the Metropolis family. It entered service in 2020. ,#662483,Alstom,PAR,FR,Western Europe,FALSE,Paris,France,DanielD1909,rub_mdc-4_fr_tff,Automated Rubber Metro
